#time,n_m,n_p,O_p,n_crit
0.00000e+00,3.99242504e+03,3.30081297e+01,5.50784024e+03,2.20918487e+02,0.05896974
1.00000e+01,3.86695620e+03,3.30081297e+01,3.86695620e+03,2.20918487e+02,0.06023851
2.00000e+01,3.86695641e+03,3.30081297e+01,3.86695641e+03,2.20918487e+02,0.06023850
3.00000e+01,3.86695662e+03,3.30081297e+01,3.86695662e+03,2.20918487e+02,0.06023850
4.00000e+01,3.86695683e+03,3.30081297e+01,3.86695683e+03,2.20918487e+02,0.06023850
5.00000e+01,3.86695703e+03,3.30081297e+01,3.86695703e+03,2.20918487e+02,0.06023850
6.00000e+01,3.86695724e+03,3.30081297e+01,3.86695724e+03,2.20918487e+02,0.06023850
7.00000e+01,3.86695745e+03,3.30081297e+01,3.86695745e+03,2.20918487e+02,0.06023849
8.00000e+01,3.86695765e+03,3.30081297e+01,3.86695765e+03,2.20918487e+02,0.06023849
9.00000e+01,3.86695786e+03,3.30081297e+01,3.86695786e+03,2.20918487e+02,0.06023849
1.00000e+02,3.86695807e+03,3.30081297e+01,3.86695807e+03,2.20918487e+02,0.06023849
1.10000e+02,3.86695828e+03,3.30081297e+01,3.86695828e+03,2.20918487e+02,0.06023848
1.20000e+02,3.86695848e+03,3.30081297e+01,3.86695848e+03,2.20918487e+02,0.06023848
1.30000e+02,3.86695869e+03,3.30081297e+01,3.86695869e+03,2.20918487e+02,0.06023848
1.40000e+02,3.86695890e+03,3.30081297e+01,3.86695890e+03,2.20918487e+02,0.06023848
1.50000e+02,3.86695910e+03,3.30081297e+01,3.86695910e+03,2.20918487e+02,0.06023848
1.60000e+02,3.86695931e+03,3.30081297e+01,3.86695931e+03,2.20918487e+02,0.06023847
1.70000e+02,3.86695952e+03,3.30081297e+01,3.86695952e+03,2.20918487e+02,0.06023847
1.80000e+02,3.86695973e+03,3.30081297e+01,3.86695973e+03,2.20918487e+02,0.06023847
1.90000e+02,3.86695993e+03,3.30081297e+01,3.86695993e+03,2.20918487e+02,0.06023847
2.00000e+02,3.86696014e+03,3.30081297e+01,3.86696014e+03,2.20918487e+02,0.06023847
2.10000e+02,3.86696035e+03,3.30081297e+01,3.86696035e+03,2.20918487e+02,0.06023846
2.20000e+02,3.86696055e+03,3.30081297e+01,3.86696055e+03,2.20918487e+02,0.06023846
2.30000e+02,3.86696076e+03,3.30081297e+01,3.86696076e+03,2.20918487e+02,0.06023846
2.40000e+02,3.86696097e+03,3.30081297e+01,3.86696097e+03,2.20918487e+02,0.06023846
2.50000e+02,3.86696118e+03,3.30081297e+01,3.86696118e+03,2.20918487e+02,0.06023845
2.60000e+02,3.86696138e+03,3.30081297e+01,3.86696138e+03,2.20918487e+02,0.06023845
2.70000e+02,3.86696159e+03,3.30081297e+01,3.86696159e+03,2.20918487e+02,0.06023845
2.80000e+02,3.86696180e+03,3.30081297e+01,3.86696180e+03,2.20918487e+02,0.06023845
2.90000e+02,3.86696201e+03,3.30081297e+01,3.86696201e+03,2.20918487e+02,0.06023845
3.00000e+02,3.86696221e+03,3.30081297e+01,3.86696221e+03,2.20918487e+02,0.06023844
3.10000e+02,3.86696242e+03,3.30081297e+01,3.86696242e+03,2.20918487e+02,0.06023844
3.20000e+02,3.86696263e+03,3.30081297e+01,3.86696263e+03,2.20918487e+02,0.06023844
3.30000e+02,3.86696283e+03,3.30081297e+01,3.86696283e+03,2.20918487e+02,0.06023844
3.40000e+02,3.86696304e+03,3.30081297e+01,3.86696304e+03,2.20918487e+02,0.06023843
3.50000e+02,3.86696325e+03,3.30081297e+01,3.86696325e+03,2.20918487e+02,0.06023843
3.60000e+02,3.86696346e+03,3.30081297e+01,3.86696346e+03,2.20918487e+02,0.06023843
3.70000e+02,3.86696366e+03,3.30081297e+01,3.86696366e+03,2.20918487e+02,0.06023843
3.80000e+02,3.86696387e+03,3.30081297e+01,3.86696387e+03,2.20918487e+02,0.06023843
3.90000e+02,3.86696408e+03,3.30081297e+01,3.86696408e+03,2.20918487e+02,0.06023842
4.00000e+02,3.86696428e+03,3.30081297e+01,3.86696428e+03,2.20918487e+02,0.06023842
4.10000e+02,3.86696449e+03,3.30081297e+01,3.86696449e+03,2.20918487e+02,0.06023842
4.20000e+02,3.86696470e+03,3.30081297e+01,3.86696470e+03,2.20918487e+02,0.06023842
4.30000e+02,3.86696491e+03,3.30081297e+01,3.86696491e+03,2.20918487e+02,0.06023842
4.40000e+02,3.86696511e+03,3.30081297e+01,3.86696511e+03,2.20918487e+02,0.06023841
4.50000e+02,3.86696532e+03,3.30081297e+01,3.86696532e+03,2.20918487e+02,0.06023841
4.60000e+02,3.86696553e+03,3.30081297e+01,3.86696553e+03,2.20918487e+02,0.06023841
