#time,n_m,n_p,O_p,n_crit
0.00000e+00,3.52305735e+03,3.30081297e+01,5.50784024e+03,2.20918487e+02,0.06409742
1.00000e+01,3.46113718e+03,3.30081297e+01,5.48789624e+03,2.20918487e+02,0.06485963
2.00000e+01,3.40461219e+03,3.30081297e+01,5.46927003e+03,2.20918487e+02,0.06557555
3.00000e+01,3.35268644e+03,3.30081297e+01,5.45179226e+03,2.20918487e+02,0.06625089
4.00000e+01,3.30472356e+03,3.30081297e+01,5.43532458e+03,2.20918487e+02,0.06689037
5.00000e+01,3.26020727e+03,3.30081297e+01,5.41975251e+03,2.20918487e+02,0.06749789
6.00000e+01,3.21871336e+03,3.30081297e+01,5.40498018e+03,2.20918487e+02,0.06807675
7.00000e+01,3.17988927e+03,3.30081297e+01,5.39092650e+03,2.20918487e+02,0.06862974
8.00000e+01,3.14343907e+03,3.30081297e+01,5.37752227e+03,2.20918487e+02,0.06915926
9.00000e+01,3.10911210e+03,3.30081297e+01,5.36470793e+03,2.20918487e+02,0.06966737
1.00000e+02,3.07669428e+03,3.30081297e+01,5.35243184e+03,2.20918487e+02,0.07015589
1.10000e+02,3.04600147e+03,3.30081297e+01,5.34064894e+03,2.20918487e+02,0.07062638
1.20000e+02,3.01687416e+03,3.30081297e+01,5.32931966e+03,2.20918487e+02,0.07108024
1.30000e+02,2.98917338e+03,3.30081297e+01,5.31840906e+03,2.20918487e+02,0.07151870
1.40000e+02,2.96277734e+03,3.30081297e+01,5.30788616e+03,2.20918487e+02,0.07194286
1.50000e+02,2.93757874e+03,3.30081297e+01,5.29772330e+03,2.20918487e+02,0.07235369
1.60000e+02,2.91348261e+03,3.30081297e+01,5.28789573e+03,2.20918487e+02,0.07275208
1.70000e+02,2.89040453e+03,3.30081297e+01,5.27838120e+03,2.20918487e+02,0.07313882
1.80000e+02,2.86826912e+03,3.30081297e+01,5.26915963e+03,2.20918487e+02,0.07351463
1.90000e+02,2.84700883e+03,3.30081297e+01,5.26021281e+03,2.20918487e+02,0.07388016
2.00000e+02,2.82656289e+03,3.30081297e+01,5.25152424e+03,2.20918487e+02,0.07423600
2.10000e+02,2.80687647e+03,3.30081297e+01,5.24307884e+03,2.20918487e+02,0.07458271
2.20000e+02,2.78789994e+03,3.30081297e+01,5.23486286e+03,2.20918487e+02,0.07492077
2.30000e+02,2.76958820e+03,3.30081297e+01,5.22686367e+03,2.20918487e+02,0.07525065
2.40000e+02,2.75190021e+03,3.30081297e+01,5.21906970e+03,2.20918487e+02,0.07557275
2.50000e+02,2.73479851e+03,3.30081297e+01,5.21147025e+03,2.20918487e+02,0.07588748
2.60000e+02,2.71824879e+03,3.30081297e+01,5.20405550e+03,2.20918487e+02,0.07619519
2.70000e+02,2.70221957e+03,3.30081297e+01,5.19681632e+03,2.20918487e+02,0.07649621
2.80000e+02,2.68668194e+03,3.30081297e+01,5.18974426e+03,2.20918487e+02,0.07679086
2.90000e+02,2.67160923e+03,3.30081297e+01,5.18283149e+03,2.20918487e+02,0.07707941
3.00000e+02,2.65697681e+03,3.30081297e+01,5.17607070e+03,2.20918487e+02,0.07736215
3.10000e+02,2.64276192e+03,3.30081297e+01,5.16945509e+03,2.20918487e+02,0.07763931
3.20000e+02,2.62894346e+03,3.30081297e+01,5.16297832e+03,2.20918487e+02,0.07791113
3.30000e+02,2.61550182e+03,3.30081297e+01,5.15663445e+03,2.20918487e+02,0.07817784
3.40000e+02,2.60241879e+03,3.30081297e+01,5.15041792e+03,2.20918487e+02,0.07843964
3.50000e+02,2.58967740e+03,3.30081297e+01,5.14432352e+03,2.20918487e+02,0.07869671
3.60000e+02,2.57726180e+03,3.30081297e+01,5.13834635e+03,2.20918487e+02,0.07894925
3.70000e+02,2.56515721e+03,3.30081297e+01,5.13248181e+03,2.20918487e+02,0.07919742
3.80000e+02,2.55334979e+03,3.30081297e+01,5.12672556e+03,2.20918487e+02,0.07944139
3.90000e+02,2.54182657e+03,3.30081297e+01,5.12107353e+03,2.20918487e+02,0.07968130
4.00000e+02,2.53057539e+03,3.30081297e+01,5.11552185e+03,2.20918487e+02,0.07991731
4.10000e+02,2.51958483e+03,3.30081297e+01,5.11006687e+03,2.20918487e+02,0.08014954
4.20000e+02,2.50884415e+03,3.30081297e+01,5.10470517e+03,2.20918487e+02,0.08037813
4.30000e+02,2.49834324e+03,3.30081297e+01,5.09943347e+03,2.20918487e+02,0.08060320
4.40000e+02,2.48807257e+03,3.30081297e+01,5.09424867e+03,2.20918487e+02,0.08082487
4.50000e+02,2.47802315e+03,3.30081297e+01,5.08914786e+03,2.20918487e+02,0.08104324
4.60000e+02,2.46818649e+03,3.30081297e+01,5.08412824e+03,2.20918487e+02,0.08125842
4.70000e+02,2.45855456e+03,3.30081297e+01,5.07918716e+03,2.20918487e+02,0.08147051
4.80000e+02,2.44911978e+03,3.30081297e+01,5.07432211e+03,2.20918487e+02,0.08167961
4.90000e+02,2.43987493e+03,3.30081297e+01,5.06953069e+03,2.20918487e+02,0.08188581
5.00000e+02,2.43081322e+03,3.30081297e+01,5.06481062e+03,2.20918487e+02,0.08208919
5.10000e+02,2.42192816e+03,3.30081297e+01,5.06015971e+03,2.20918487e+02,0.08228983
5.20000e+02,2.41321360e+03,3.30081297e+01,5.05557588e+03,2.20918487e+02,0.08248782
5.30000e+02,2.40466372e+03,3.30081297e+01,5.05105716e+03,2.20918487e+02,0.08268323
5.40000e+02,2.39627296e+03,3.30081297e+01,5.04660164e+03,2.20918487e+02,0.08287614
5.50000e+02,2.38803602e+03,3.30081297e+01,5.04220751e+03,2.20918487e+02,0.08306660
5.60000e+02,2.37994787e+03,3.30081297e+01,5.03787303e+03,2.20918487e+02,0.08325469
